Link;Image;Name;Release date;Weight;OS;Storage;Fans;Popularity;Hits;Screen_size;Screen_resolution;RAM;SOC;Battery;net2g;net3g;net4g;speed;year;status;dimensions;weight;sim;displaytype;displaysize;displayresolution;os;chipset;cpu;gpu;memoryslot;internalmemory;memoryother;cam1modules;cam1features;cam1video;cam2modules;cam2video;wlan;bluetooth;gps;nfc;radio;usb;sensors;batdescription1;colors;models;price;build;cam2features;displayprotection;displayother;sar-us;gprstext;edge;bodyother;batstandby1;battalktime1;featuresother;optionalother;batmusicplayback1;sar-eu;batlife
https://www.gsmarena.com/alcatel_ot_c750-1293.php;https://fdn2.gsmarena.com/vv/bigpic/alcatel-c750.gif;alcatel OT-C750;Released 2005, Q3;85g, 19.8mm thickness;Feature phone;3MB storage, no card slot;12;N/A;252,948 hits;;128x160 pixels; ;;650 mAh Li-Ion;GSM 900 / 1800;;;;2005, Q3;Discontinued;102 x 47.5 x 19.8 mm (4.02 x 1.87 x 0.78 in);85 g (3.00 oz);Mini-SIM;CSTN, 65K colors;;128 x 160 pixels;;;;;No;3MB;;VGA;;Yes;No;;No;No;No;;No;No;;Removable Li-Ion 650 mAh battery;Metallic Silver;;;;;;Mirror effect;;Class 10;No;;Up to 245 h;Up to 6 h 30 min;Predictive text inputOrganizer;;;;
https://www.gsmarena.com/alcatel_ot_s853-1106.php;https://fdn2.gsmarena.com/vv/bigpic/alcatel-s853.gif;alcatel OT-S853;Released 2005, Q1;93g, 20mm thickness;Feature phone;10MB storage, miniSD slot;14;N/A;645,775 hits;"2.0""";176x220 pixels; ;;800 mAh Li-Ion;GSM 900 / 1800 / 1900;;;;2005, Q1;Discontinued;103 x 47 x 20 mm (4.06 x 1.85 x 0.79 in);93 g (3.28 oz);Mini-SIM;TFT, 256K colors;2.0 inches, 32 x 40 mm, 12.6 cm(~26.0% screen-to-body ratio);176 x 220 pixels (~141 ppi density);;;;;miniSD, up to 1 GB;10MB;;1.3 MP;;Yes;No;;No;2.0;No;;FM radio;miniUSB;;Removable Li-Ion 800 mAh battery;Black;;;;;;Downloadable wallpapers;;Class 10;Class 10;;Up to 330 h;Up to 8 h;Predictive text inputOrganizerStopwatchIR transfer between compatible phonesTemperature, currency, and measure converterProfiles;;;;
https://www.gsmarena.com/alcatel_ot_s850-1216.php;https://fdn2.gsmarena.com/vv/bigpic/alcatel-s850.gif;alcatel OT-S850;Cancelled;108g, 19.6mm thickness;Feature phone;3MB storage, no card slot;15;N/A;299,979 hits;;128x160 pixels; ;;500 mAh Li-Ion;GSM 900 / 1800;;;;2005, Q2;Cancelled;87 x 42 x 19.6 mm (3.43 x 1.65 x 0.77 in);108 g (3.81 oz);Mini-SIM;TFT, 256K colors;;128 x 160 pixels;;;;;No;3MB;;1.3 MP;;No;No;;No;No;No;;No;;;Removable Li-Ion 500 mAh battery;;;;;;;Downloadable wallpapers;;Yes;No;;Up to 60 h;Up to 3 h;Predictive text inputOrganizer;;;;
https://www.gsmarena.com/alcatel_ot_c560-2079.php;https://fdn2.gsmarena.com/vv/bigpic/alcatel-ot-c560.gif;alcatel OT-C560;Released 2006, February;85g, 15.5mm thickness;Feature phone;4MB storage, no card slot;9;N/A;91,454 hits;"1.8""";128x160 pixels; ;;650 mAh Li-Ion;GSM 900 / 1800 / 1900;;;;2006, February;Discontinued;102.5 x 44 x 15.5 mm (4.04 x 1.73 x 0.61 in);85 g (3.00 oz);Mini-SIM;CSTN, 65K colors;1.8 inches, 10.2 cm(~22.6% screen-to-body ratio);128 x 160 pixels (~114 ppi density);;;;;No;4MB;;VGA;;No;No;;No;No;No;;No;No;;Removable Li-Ion 650 mAh battery;Black, Red;;;;;;;1.00 W/kg (head)     1.30 W/kg (body);Class 10;No;;Up to 320 h;Up to 6 h 30 min;Predictive text inputOrganizer;;;1.00 W/kg (head);
https://www.gsmarena.com/alcatel_ot_c555-1035.php;https://fdn2.gsmarena.com/vv/bigpic/alotc555.gif;alcatel OT-C555;Cancelled;80g, 18mm thickness;Feature phone;10MB storage, no card slot;12;N/A;175,573 hits;;128x160 pixels; ;;650 mAh Li-Ion;GSM 900 / 1800;;;;2005, Q1;Cancelled;101 x 48 x 18 mm (3.98 x 1.89 x 0.71 in);80 g (2.82 oz);Mini-SIM;CSTN, 65K colors;;128 x 160 pixels;;;;;No;10MB;;VGA;;Yes;No;;No;No;No;;No;;;Removable Li-Ion 650 mAh battery;Black, White;;;;;;Downloadable wallpapers;;Class 10;No;;Up to 250 h;Up to 7 h;Push to talkPredictive text inputOrganizer;3D sound;;;
https://www.gsmarena.com/alcatel_ot_c552-1292.php;https://fdn2.gsmarena.com/vv/bigpic/alcatel-c552.gif;alcatel OT-C552;Released 2005, Q3;88g, 18.2mm thickness;Feature phone;3MB storage, no card slot;19;N/A;212,180 hits;;128x160 pixels; ;;650 mAh Li-Ion;GSM 900 / 1800;;;;2005, Q3;Discontinued;100 x 47.5 x 18.2 mm (3.94 x 1.87 x 0.72 in);88 g (3.10 oz);Mini-SIM;CSTN, 65K colors;;128 x 160 pixels;;;;;No;3MB;;VGA;;Yes;No;;No;No;No;;No;No;;Removable Li-Ion 650 mAh battery;3 - Grey, Black, Green;;;;;;;;Class 10;No;;Up to 245 h;Up to 6 h 30 min;Predictive text inputOrganizer;;;;
https://www.gsmarena.com/alcatel_ot_c551-1036.php;https://fdn2.gsmarena.com/vv/bigpic/alotc551.gif;alcatel OT-C551;Released 2005, Q1;80g, 19mm thickness;Feature phone;3MB storage, no card slot;10;N/A;139,108 hits;;128x160 pixels; ;;650 mAh Li-Ion;GSM 900 / 1800;;;;2005, Q1;Discontinued;101 x 48 x 19 mm (3.98 x 1.89 x 0.75 in);80 g (2.82 oz);Mini-SIM;CSTN, 65K colors;;128 x 160 pixels;;;;;No;3MB;;VGA;;Yes;No;;No;No;No;;No;;;Removable Li-Ion 650 mAh battery;;;;;;;;;Class 10;No;;;;Predictive text inputOrganizer;;;;
https://www.gsmarena.com/alcatel_ot_c656-1037.php;https://fdn2.gsmarena.com/vv/bigpic/alotc656.gif;alcatel OT-C656;Cancelled;83g, 24mm thickness;Feature phone;10MB storage, no card slot;10;N/A;175,329 hits;;128x160 pixels; ;;650 mAh Li-Ion;GSM 900 / 1800;;;;2005, Q1;Cancelled;89 x 48 x 24 mm (3.50 x 1.89 x 0.94 in);83 g (2.93 oz);Mini-SIM;CSTN, 65K colors;;128 x 160 pixels;;;;;No;10MB;;VGA;;Yes;No;;No;No;No;;No;;;Removable Li-Ion 650 mAh battery;;;;;;;Second external CSTN display 4096 colors (128 x 128 pixels)Downloadable wallpapers;;Class 10;No;;Up to 250 h;Up to 7 h;Push to talkPredictive text inputOrganizer;3D sound;;;
https://www.gsmarena.com/alcatel_ot_c652-1038.php;https://fdn2.gsmarena.com/vv/bigpic/alotc652.gif;alcatel OT-C652;Released 2005, Q1;90g, 23mm thickness;Feature phone;3MB storage, no card slot;11;N/A;155,227 hits;;128x160 pixels; ;;650 mAh Li-Ion;GSM 900 / 1800;;;;2005, Q1;Discontinued;90 x 45 x 23 mm (3.54 x 1.77 x 0.91 in);90 g (3.17 oz);Mini-SIM;CSTN, 65K colors;;128 x 160 pixels;;;;;No;3MB;;VGA;;Yes;No;;No;No;No;;No;;;Removable Li-Ion 650 mAh battery;;;;;;;Second external CSTN display 4096 colors (128 x 128 pixels);;Class 10;No;;Up to 250 h;Up to 7 h;Predictive text inputOrganizer;;;;
https://www.gsmarena.com/alcatel_ot_c651-1039.php;https://fdn2.gsmarena.com/vv/bigpic/alotc651.gif;alcatel OT-C651;Released 2005, Q1;92g, 24mm thickness;Feature phone;4.5MB storage, no card slot;10;N/A;189,890 hits;;128x160 pixels; ;;650 mAh Li-Ion;GSM 900 / 1800 / 1900;;;;2005, Q1;Discontinued;90 x 48 x 24 mm (3.54 x 1.89 x 0.94 in);92 g (3.25 oz);Mini-SIM;CSTN, 65K colors;;128 x 160 pixels;;;;;No;4.5MB;;VGA;;Yes;No;;No;No;No;;No;;;Removable Li-Ion 650 mAh battery;Grey, White, Pearl grey;;;;;;Second external CSTN display (96 x 26 pixels);;Class 10;No;;Up to 290 h;Up to 4 h 30 min;Push to talkPredictive text inputVoice memoOrganizerDiary;;;;
https://www.gsmarena.com/alcatel_ot_e259-1415.php;https://fdn2.gsmarena.com/vv/bigpic/alcatel-e259.gif;alcatel OT-E259;Released 2005, Q1;75g, 22mm thickness;Feature phone;No card slot;9;N/A;161,110 hits;;102x80 pixels; ;;650 mAh Li-Ion;GSM 900 / 1800;;;;2005, Q1;Discontinued;83 x 43 x 22 mm (3.27 x 1.69 x 0.87 in);75 g (2.65 oz);Mini-SIM;CSTN, 4096 colors;;102 x 80 pixels;;;;;No;;;No;;;;;No;No;No;;No;No;;Removable Li-Ion 650 mAh battery;Thinking Black;;;;;;;;No;No;;Up to 270 h;Up to 10 h;Predictive text inputOrganizer;;;;
https://www.gsmarena.com/alcatel_ot_e256-1040.php;https://fdn2.gsmarena.com/vv/bigpic/alote256.gif;alcatel OT-E256;Released 2005, Q1;75g, 22mm thickness;Feature phone;No card slot;10;N/A;207,935 hits;;102x80 pixels; ;;650 mAh Li-Ion;GSM 900 / 1800;;;;2005, Q1;Discontinued;83 x 43 x 22 mm (3.27 x 1.69 x 0.87 in);75 g (2.65 oz);Mini-SIM;CSTN, 4096 colors;;102 x 80 pixels;;;;;No;;;No;;;;;No;No;No;;No;No;;Removable Li-Ion 650 mAh battery;Thinking Black, Metallic Blue, Lipstick Red;;;;;;;;No;No;;Up to 270 h;Up to 10 h;Predictive text inputOrganizer;;;;
https://www.gsmarena.com/alcatel_ot_e257-1294.php;https://fdn2.gsmarena.com/vv/bigpic/alcatel-e257.gif;alcatel OT-E257;Released 2005, Q3;77g, 22mm thickness;Feature phone;No card slot;8;N/A;113,560 hits;;102x80 pixels; ;;650 mAh Li-Ion;GSM 900 / 1800;;;;2005, Q3;Discontinued;83 x 43 x 22 mm (3.27 x 1.69 x 0.87 in);77 g (2.72 oz);Mini-SIM;CSTN, 4096 colors;;102 x 80 pixels;;;;;No;;;No;;;;;No;No;No;;No;No;;Removable Li-Ion 650 mAh battery;Dark Chrome;;;;;;Mirror effect;;No;No;;Up to 270 h;Up to 10 h;Predictive text inputOrganizer;;;;
https://www.gsmarena.com/alcatel_ot_e160-1295.php;https://fdn2.gsmarena.com/vv/bigpic/alcatel-e160.gif;alcatel OT-E160;Released 2005, Q3;77g, 22mm thickness;Feature phone;No card slot;9;N/A;111,106 hits;;102x80 pixels; ;;650 mAh Li-Ion;GSM 900 / 1800;;;;2005, Q3;Discontinued;83 x 43 x 22 mm (3.27 x 1.69 x 0.87 in);77 g (2.72 oz);Mini-SIM;STN, monochrome graphics;;102 x 80 pixels;;;;;No;;;No;;;;;No;No;No;;No;No;;Removable Li-Ion 650 mAh battery;Dark Chrome;;;;;;Mirror effect;;;No;;Up to 275 h;Up to 10 h;Predictive text inputCalculator;;;;
https://www.gsmarena.com/alcatel_ot_e252-1041.php;https://fdn2.gsmarena.com/vv/bigpic/alcatel-e252.gif;alcatel OT-E252;Released 2005, Q1;76g, 19mm thickness;Feature phone;No card slot;12;N/A;125,558 hits;;102x80 pixels; ;;650 mAh Li-Ion;GSM 900 / 1800;;;;2005, Q1;Discontinued;97 x 43 x 19 mm (3.82 x 1.69 x 0.75 in);76 g (2.68 oz);Mini-SIM;CSTN, 4096 colors;;102 x 80 pixels;;;;;No;;;No;;;;;No;No;No;;No;No;;Removable Li-Ion 650 mAh battery;Glossy Black, Metallic Purple, Pearl Grey;;;;;;;;No;No;;Up to 250 h;Up to 5 h;Predictive text inputOrganizer;;;;
https://www.gsmarena.com/alcatel_ot_e159-1075.php;https://fdn2.gsmarena.com/vv/bigpic/ale159.gif;alcatel OT-E159;Released 2005, Q1;77g, 22mm thickness;Feature phone;No card slot;10;N/A;144,699 hits;;102x80 pixels; ;;650 mAh Li-Ion;GSM 900 / 1800;;;;2005, Q1;Discontinued;83 x 43 x 22 mm (3.27 x 1.69 x 0.87 in);77 g (2.72 oz);Mini-SIM;STN, monochrome graphics;;102 x 80 pixels;;;;;No;;;No;;;;;No;No;No;;No;No;;Removable Li-Ion 650 mAh battery;Thinking Black, Metallic Blue, Lipstick Red;;;;;;;;No;No;;Up to 275 h;Up to 10 h 30 min;Predictive text inputOrganizer;;;;
https://www.gsmarena.com/alcatel_ot_e158-1074.php;https://fdn2.gsmarena.com/vv/bigpic/ale158.gif;alcatel OT-E158;Released 2005, Q1;78g, 19mm thickness;Feature phone;No card slot;12;N/A;124,869 hits;;102x80 pixels; ;;650 mAh Li-Ion;GSM 900 / 1800;;;;2005, Q1;Discontinued;97 x 43 x 19 mm (3.82 x 1.69 x 0.75 in);78 g (2.75 oz);Mini-SIM;Grayscale graphic, STN;;102 x 80 pixels;;;;;No;;;No;;;;;No;No;No;;No;No;;Removable Li-Ion 650 mAh battery;Glossy Black, Metallic Purple, Pearl Grey;;;;;;;;No;No;;Up to 250 h;Up to 5 h;Predictive text inputOrganizer;;;;
https://www.gsmarena.com/alcatel_ot_e157-1073.php;https://fdn2.gsmarena.com/vv/bigpic/ale157.gif;alcatel OT-E157;Released 2005, Q1;76g, 20mm thickness;Feature phone;No card slot;10;N/A;125,808 hits;;102x80 pixels; ;;650 mAh Li-Ion;GSM 900 / 1800;;;;2005, Q1;Discontinued;96 x 42 x 20 mm (3.78 x 1.65 x 0.79 in);76 g (2.68 oz);Mini-SIM;Grayscale graphic;;102 x 80 pixels;;;;;No;;;No;;;;;No;No;No;;No;No;;Removable Li-Ion 650 mAh battery;Night Blue, Metallic Black;;;;;;Pseudo color display;;No;No;;Up to 250 h;Up to 5 h;Predictive text inputOrganizer;;;;
https://www.gsmarena.com/alcatel_ot_757-931.php;https://fdn2.gsmarena.com/vv/bigpic/alot757.gif;alcatel OT 757;Released 2004, Q4;92g, 18.5mm thickness;Feature phone;4MB storage, no card slot;12;N/A;165,256 hits;;128x160 pixels, 12 lines; ;;950 mAh Li-Ion;GSM 900 / 1800 / 1900;;;;2004, Q4;Discontinued;106 x 46 x 18.5 mm (4.17 x 1.81 x 0.73 in);92 g (3.25 oz);Mini-SIM;TFT, 256K colors;;128 x 160 pixels, 12 lines;;;;;No;4MB;;VGA;;Yes;No;;No;No;No;;No;Proprietary;;Removable Li-Ion 950 mAh battery;Aluminium, Electric Blue, Mystic Red, Green Lime;;;;;;;;Class 10;No;;Up to 250 h;Up to 5 h;Predictive text inputOrganizerVoice memoVoice dial;;;;
https://www.gsmarena.com/alcatel_ot_355-704.php;https://fdn2.gsmarena.com/vv/bigpic/alot355.gif;alcatel OT 355;Released 2004, Q1;80g, 20mm thickness;Feature phone;No card slot;12;N/A;173,793 hits;;128x128 pixels; ;;720 mAh Li-Ion;GSM 900 / 1800;;;;2004, Q1;Discontinued;98 x 45 x 20 mm (3.86 x 1.77 x 0.79 in);80 g (2.82 oz);Mini-SIM;CSTN, 64K colors;;128 x 128 pixels, 1:1 ratio;;;;;No;;;No;;;;;No;No;No;;No;;;Removable Li-Ion 720 mAh battery;;;;;;;Downloadable logos;;Class 10;No;;Up to 320 h;Up to 6 h;Predictive text inputOrganizer;;;;
https://www.gsmarena.com/alcatel_ot_156-708.php;https://fdn2.gsmarena.com/vv/bigpic/alot156.gif;alcatel OT 156;Released 2004, Q1;80g, 20mm thickness;Feature phone;No card slot;10;N/A;125,066 hits;;101x80 pixels; ;;720 mAh Li-Ion;GSM 900 / 1800;;;;2004, Q1;Discontinued;101 x 46 x 20 mm (3.98 x 1.81 x 0.79 in);80 g (2.82 oz);Mini-SIM;LCD, 4096 colors;;101 x 80 pixels;;;;;No;;;No;;;;;No;No;No;;No;;;Removable Li-Ion 720 mAh battery;;;;;;;Downloadable logos;;;No;;Up to 320 h;Up to 6 h;Predictive text inputCalculatorCurrency convertorDiary;;;;
https://www.gsmarena.com/alcatel_ot_155-705.php;https://fdn2.gsmarena.com/vv/bigpic/alot155.gif;alcatel OT 155;Released 2004, Q1;85g, 21mm thickness;Feature phone;No card slot;11;N/A;107,377 hits;;101x65 pixels; ;;;GSM 900 / 1800;;;;2004, Q1;Discontinued;100 x 46 x 21 mm (3.94 x 1.81 x 0.83 in);85 g (3.00 oz);Mini-SIM;Grayscale graphic;;101 x 65 pixels;;;;;No;;;No;;;;;No;No;No;;No;;;Removable Li-Ion battery;;;;;;;Downloadable logos;;;No;;Up to 220 h;Up to 4 h 30 min;Predictive text inputCalculatorCurrency convertor;;;;
https://www.gsmarena.com/alcatel_ot_153-892.php;https://fdn2.gsmarena.com/vv/bigpic/alot153.gif;alcatel OT 153;Released 2004, Q3;89g, 20mm thickness;Feature phone;No card slot;11;N/A;104,093 hits;;112x64 pixels; ;;700 mAh Li-Ion;GSM 900 / 1800;;;;2004, Q3;Discontinued;107 x 46 x 20 mm (4.21 x 1.81 x 0.79 in);89 g (3.14 oz);Mini-SIM;Grayscale graphic;;112 x 64 pixels, 16:9 ratio;;;;;No;;;No;;;;;No;No;No;;No;;;Removable Li-Ion 700 mAh battery;Aluminium grey, Blue;;;;;;Downloadable logos;;;No;;Up to 120 h;Up to 7 h;Predictive text inputOrganizer;;;;
https://www.gsmarena.com/alcatel_ot_756-676.php;https://fdn2.gsmarena.com/vv/bigpic/alot756.gif;alcatel OT 756;Released 2004, Q1;92g, 18.5mm thickness;Feature phone;4MB storage, no card slot;13;N/A;237,570 hits;;128x160 pixels, 12 lines; ;;950 mAh Li-Ion;GSM 900 / 1800 / 1900;;;;2004, Q1;Discontinued;106 x 46 x 18.5 mm (4.17 x 1.81 x 0.73 in);92 g (3.25 oz);Mini-SIM;TFT, 256K colors;;128 x 160 pixels, 12 lines;;;;;No;4MB;;VGA;;Yes;No;;No;No;No;;No;Proprietary;;Removable Li-Ion 950 mAh battery;4 - aluminium, electric blue, mystic red, green lime;;;;;;;;Class 10;No;;Up to 200 h;Up to 9 h;Predictive text inputOrganizerVoice memoVoice dial;Formats: JPG, GIF, PNG, BMP, MP3, MIDI, SP-MIDI, i-Melody, AMR, PCM;;;
https://www.gsmarena.com/alcatel_ot_557-1072.php;https://fdn2.gsmarena.com/vv/bigpic/alot557.gif;alcatel OT 557;Released 2004, Q3;93g, 21.4mm thickness;Feature phone;2MB storage, no card slot;11;N/A;126,100 hits;;128x160 pixels; ;;800 mAh Li-Ion;GSM 900 / 1800 / 1900;;;;2004, Q3;Discontinued;107.7 x 48.2 x 21.4 mm, 86 cc (4.24 x 1.90 x 0.84 in);93 g (3.28 oz);Mini-SIM;CSTN, 65K colors;;128 x 160 pixels;;;;;No;2MB;;VGA;;No;No;;No;No;No;;No;;;Removable Li-Ion 800 mAh battery;;;;;;;Downloadable logos;;Class 10;No;;Up to 285 h;Up to 7 h;Video playerPredictive text inputSyncMLOrganizerVoice memoVoice dial;;;;
https://www.gsmarena.com/alcatel_ot_565-904.php;https://fdn2.gsmarena.com/vv/bigpic/alot565.gif;alcatel OT 565;Released 2004, Q4;93g, 21mm thickness;Feature phone;3MB storage, no card slot;11;N/A;148,885 hits;;128x160 pixels, 10 lines; ;;800 mAh Li-Ion;GSM 900 / 1800 / 1900;;;;2004, Q4;Discontinued;107 x 48 x 21 mm, 86 cc (4.21 x 1.89 x 0.83 in);93 g (3.28 oz);Mini-SIM;CSTN, 65K colors;;128 x 160 pixels, 10 lines;;;;;No;3MB;;VGA;;No;No;;No;No;No;;No;Proprietary;;Removable Li-Ion 800 mAh battery;;;;;;;WallpapersDownloadable applications and wallpapers;;Class 10;No;;Up to 275 h;Up to 3 h;Video playerPredictive text inputSyncMLOrganizerVoice memoVoice dial;;;;
https://www.gsmarena.com/alcatel_ot_556-677.php;https://fdn2.gsmarena.com/vv/bigpic/alot556.gif;alcatel OT 556;Released 2004, Q1;93g, 21mm thickness;Feature phone;2MB storage, no card slot;17;N/A;171,280 hits;;128x160 pixels; ;;800 mAh Li-Ion;GSM 900 / 1800 / 1900;;;;2004, Q1;Discontinued;108 x 48 x 21 mm, 86 cc (4.25 x 1.89 x 0.83 in);93 g (3.28 oz);Mini-SIM;CSTN, 65K colors;;128 x 160 pixels;;;;;No;2MB;;VGA;;No;No;;No;No;No;;No;;;Removable Li-Ion 800 mAh battery;;;;;;;Downloadable logos;;Class 10;No;;Up to 270  h;Up to  6 h;Video playerPredictive text inputSyncMLOrganizerVoice memoVoice dial;;;;
https://www.gsmarena.com/alcatel_ot_835-669.php;https://fdn2.gsmarena.com/vv/bigpic/alot835.gif;alcatel OT 835;Released 2004, Q1;88g, 20mm thickness;Feature phone;3MB storage, no card slot;10;N/A;165,657 hits;;128x160 pixels, 5 lines; ;;785 mAh Li-Ion;GSM 900 / 1800;;;;2004, Q1;Discontinued;87.7 x 45.9 x 20 mm (3.45 x 1.81 x 0.79 in);88 g (3.10 oz);Mini-SIM;TFT, 256K colors;;128 x 160 pixels, 5 lines;;;;;No;3MB;;VGA;;Yes;No;;No;No;No;;No;Proprietary;;Removable Li-Ion 785 mAh battery;;;;;;;Second external display (98 x 64 pixels), 65K colorsZoom functionLandscape modeJoystick;;Class 10;No;;Up to 160 h;Up to 7 h;Predictive text inputVoice memoVoice dialOrganizer;Formats: MJPEG, JPG, GIF, PNG, BMP, SMAF, ADPCM, MIDI, i-Melody, AMR;;;
https://www.gsmarena.com/alcatel_ot_735i-632.php;https://fdn2.gsmarena.com/vv/bigpic/alot735.gif;alcatel OT 735i;Released 2004, Q1;89g, 20mm thickness;Feature phone;No card slot;13;N/A;150,816 hits;;128x128 pixels, 11 lines; ;;;GSM 900 / 1800;;;;2004, Q1;Discontinued;106 x 47 x 20 mm (4.17 x 1.85 x 0.79 in);89 g (3.14 oz);Mini-SIM;CSTN, 4096 colors;;128 x 128 pixels, 11 lines, 1:1 ratio;;;;;No;;Dynamic phonebook memory1.5 MB memory for picturesSMS templates;CIF;;No;No;;No;No;No;;No;Proprietary;;Removable Li-Ion battery;;;;;;;Zoom functionLandscape modeJoystick;;Class 10;No;;Up to 300 h;Up to 6 h;Predictive text inputSyncMLOrganizerVoice memoVoice dial;Formats: : JPG, GIF, aGIF, PNG, BMP, MIDI, SP-MIDI, i-Melody, AMR;;;
https://www.gsmarena.com/alcatel_ot_735-400.php;https://fdn2.gsmarena.com/vv/bigpic/alot735.gif;alcatel OT 735;Released 2003, September;89g, 20mm thickness;Feature phone;No card slot;15;N/A;256,086 hits;;128x128 pixels, 11 lines; ;;;GSM 900 / 1800;;;;2003, September;Discontinued;106 x 47 x 20 mm (4.17 x 1.85 x 0.79 in);89 g (3.14 oz);Mini-SIM;CSTN, 4096 colors;;128 x 128 pixels, 11 lines, 1:1 ratio;;;;;No;;Dynamic phonebook memory1.8 MB memory for picturesSMS templates;CIF;;No;No;;No;No;No;;No;Proprietary;;Removable Li-Ion battery;;;;;;;Zoom functionLandscape modeJoystick;;Class 10;No;;Up to 260 h;Up to 6 h;Predictive text inputSyncMLOrganizerVoice memoVoice dial;Formats: : JPG, GIF, aGIF, PNG, BMP, MIDI, SP-MIDI, i-Melody, AMR;;;
https://www.gsmarena.com/alcatel_ot_535-399.php;https://fdn2.gsmarena.com/vv/bigpic/alot535.gif;alcatel OT 535;Released 2003, July;88g, 20mm thickness;Feature phone;1MB storage, no card slot;15;N/A;184,328 hits;;128x128 pixels, 7 lines; ;;;GSM 900 / 1800;;;;2003, July;Discontinued;106 x 47 x 20 mm (4.17 x 1.85 x 0.79 in);88 g (3.10 oz);Mini-SIM;CSTN, 4096 colors;;128 x 128 pixels, 7 lines, 1:1 ratio;;;;;No;1MB;SMS templatesSupported formats: JPG, GIF, PNG, BMP, MIDI, i-Melody, AMR;No;;;;;No;No;No;;No;;;Removable Li-Ion battery;3 - red, blue and grey;;;;;;Zoom functionLandscape modeJoystick;;Class 10;No;;Up to 260 h;Up to 6 h;Voice dialVoice memoPredictive text inputOrganizer;;;;
https://www.gsmarena.com/alcatel_ot_531-398.php;https://fdn2.gsmarena.com/vv/bigpic/alot531.gif;alcatel OT 531;Released 2003, March;95g, 20mm thickness;Feature phone;No card slot;15;N/A;132,154 hits;;128x141 pixels; ;;900 mAh Li-Ion;GSM 900 / 1800;;;;2003, March;Discontinued;116 x 47 x 20 mm (4.57 x 1.85 x 0.79 in);95 g (3.35 oz);Mini-SIM;CSTN, 4096 colors;;128 x 141 pixels;;;;;No;;20 voice dial records150 SMS messagesSMS templatesDetailed call logs;No;;;;;No;No;No;;No;;;Removable Li-Ion 900 mAh battery;3;;;;;;Downloadable wallpapersCustomizable softkeys;;Class 8;No;;Up to 350 h;Up to 4 h;Business card exchange via IrDAVoice dialVoice memoPredictive text inputOrganizerCustomizable front panel;;;;
https://www.gsmarena.com/alcatel_ot_332-397.php;https://fdn2.gsmarena.com/vv/bigpic/alot332.gif;alcatel OT 332;Released 2003;77g, 20mm thickness;Feature phone;No card slot;17;N/A;186,759 hits;;96x65 pixels, 4 lines; ;;;GSM 900 / 1800;;;;2003;Discontinued;98 x 43 x 20 mm, 72 cc (3.86 x 1.69 x 0.79 in);77 g (2.72 oz);Mini-SIM;CSTN, 4096 colors;;96 x 65 pixels, 4 lines, 3:2 ratio;;;;;No;;10 SMS templates;No;;;;;No;No;No;;No;;;Removable Li-Ion battery;3 metallic colors;;;;;;;;No;No;;;;Predictive text inputCurrency converterCalculator;;;;
https://www.gsmarena.com/alcatel_ot_331-477.php;https://fdn2.gsmarena.com/vv/bigpic/alot331.gif;alcatel OT 331;Released 2003, Q2;77g, 20mm thickness;Feature phone;No card slot;19;N/A;137,881 hits;;96x65 pixels, 6x20 chars; ;;600 mAh Li-Ion;GSM 900 / 1800;;;;2003, Q2;Discontinued;98 x 42 x 20 mm (3.86 x 1.65 x 0.79 in);77 g (2.72 oz);Mini-SIM;Monochrome graphic;;96 x 65 pixels, 6 x 20 chars, 3:2 ratio;;;;;No;;5 SMS templates;No;;;;;No;No;No;;No;;;Removable Li-Ion 600 mAh battery;3 - Lagoon blue, White and Grey;;;;;;;;No;No;;Up to 280 h;Up to 6 h;Predictive text inputOrganizer;;;;
https://www.gsmarena.com/alcatel_ot_526-403.php;https://fdn2.gsmarena.com/vv/bigpic/alot526.gif;alcatel OT 526;Released 2003, Q1;75g, 21mm thickness;Feature phone;No card slot;13;N/A;99,070 hits;;96x65 pixels, 8x20 chars; ;;600 mAh Li-Ion;GSM 900 / 1800;;;;2003, Q1;Discontinued;98 x 42 x 21 mm (3.86 x 1.65 x 0.83 in);75 g (2.65 oz);Mini-SIM;Monochrome graphic;;96 x 65 pixels, 8 x 20 chars, 3:2 ratio;;;;;No;;5 SMS templates50 voice dial numbers2 min voice memo;No;;;;;No;No;No;;No;;;Removable Li-Ion 600 mAh battery;;;;;;;Blue backlightDownloadable animations and melodies;;Class 4;No;;Up to 280 h;Up to 6 h;Predictive text inputOrganizerVoice memoVoice dial;;;;
https://www.gsmarena.com/alcatel_ot_320-396.php;https://fdn2.gsmarena.com/vv/bigpic/alot320.gif;alcatel OT 320;Released 2003, Q1;80g, 20mm thickness;Feature phone;No card slot;20;N/A;139,741 hits;;112x64 pixels, 4 lines; ;;700 mAh Li-Ion;GSM 900 / 1800;;;;2003, Q1;Discontinued;106 x 45 x 20 mm, 80 cc (4.17 x 1.77 x 0.79 in);80 g (2.82 oz);Mini-SIM;Monochrome graphic;;112 x 64 pixels, 4 lines, 16:9 ratio;;;;;No;;10 SMS templates;No;;;;;No;No;No;;No;;;Removable Li-Ion 700 mAh battery;Blue, Light Grey;;;;;;;;No;No;;Up to 120 h;Up to 6 h;Organizer;;;;
