Link;Image;Name;Release date;Weight;OS;Storage;Fans;Popularity;Hits;Screen_size;Screen_resolution;RAM;SOC;Battery;net2g;net3g;net4g;speed;gprstext;edge;year;status;dimensions;weight;build;sim;bodyother;displaytype;displaysize;displayresolution;os;memoryslot;cam1modules;wlan;bluetooth;gps;nfc;radio;usb;sensors;batdescription1;colors;price;cpu;internalmemory;cam1features;cam1video;cam2modules;cam2video;models;displayother;chipset;gpu;cam2features;displayprotection;memoryother;optionalother;featuresother;tbench;batlife;net5g;sar-eu;batstandby1;battalktime1;batmusicplayback1;sar-us
https://www.gsmarena.com/huawei_ascend_y600-6278.php;https://fdn2.gsmarena.com/vv/bigpic/huawei-ascend-y600.jpg;Huawei Ascend Y600;Released 2014, June;180g, 10.8mm thickness;Android 4.2;4GB 512MB RAM storage, microSDHC slot;14;0.1%;1,663,489 hits;"5.0""";480x854 pixels;512 MB RAM;MT6572;2100 mAh Li-Ion;GSM 850 / 900 / 1800 / 1900;HSDPA 900 / 2100;;HSPA;;;2014, March. Released 2014, June;Discontinued;144.5 x 74.5 x 10.8 mm (5.69 x 2.93 x 0.43 in);180 g (6.35 oz);;Micro-SIM;;TFT;5.0 inches, 68.9 cm(~64.0% screen-to-body ratio);480 x 854 pixels, 16:9 ratio (~196 ppi density);Android 4.2 (Jelly Bean);microSDHC (dedicated slot);5 MP;Wi-Fi 802.11 b/g/n, hotspot;3.0, A2DP;GPS;No;FM radio;microUSB 2.0;Accelerometer, proximity;Li-Ion 2100 mAh, removable;Black, White;About 100 EUR;Dual-core 1.3 GHz Cortex-A7;4GB 512MB RAM;;Yes;VGA;;Y600-U20;;Mediatek MT6572 (28 nm);Mali-400;;;;;;;;;;;;;
https://www.gsmarena.com/huawei_mediapad_10_link+-6169.php;https://fdn2.gsmarena.com/vv/bigpic/Huawei-MediaPad-101-Link-plus.jpg;Huawei MediaPad 10 Link+;Released 2014, May;620g (Wi-Fi) / 640g (3G/LTE), 9.9mm thickness;Android 4.2, EMUI 1.6;8GB/16GB storage, microSDHC;14;0.1%;334,135 hits;"10.1""";1280x800 pixels;1 GB RAM;;6600 mAh Li-Po;GSM 850 / 900 / 1800 / 1900;HSDPA;LTE (unspecified);HSPA 42.2/5.76 Mbps, LTE Cat4 150/50 Mbps;Yes;Yes;2014, February. Released 2014, May;Discontinued;257.4 x 175.9 x 9.9 mm (10.13 x 6.93 x 0.39 in);620 g (Wi-Fi) / 640 g (3G/LTE) (1.41 lb);;Mini-SIM;;IPS LCD,;10.1 inches, 295.8 cm(~65.3% screen-to-body ratio);1280 x 800 pixels, 16:10 ratio (~149 ppi density);Android 4.2 (Jelly Bean), EMUI 1.6;microSDHC (dedicated slot);3.15 MP;Wi-Fi 802.11 b/g/n, hotspot;3.0;GPS;No;No;microUSB 2.0;Accelerometer;Li-Po 6600 mAh, non-removable;Black/Champagne;About 350 EUR;Quad-core 1.6 GHz Cortex-A9;8GB 1GB RAM, 16GB 1GB RAM;;Yes;VGA;;;;;;;;;;;;;;;;Up to 10 h (multimedia);;
https://www.gsmarena.com/huawei_ascend_g6_4g-6168.php;https://fdn2.gsmarena.com/vv/bigpic/huawei-ascend-g6-new.jpg;Huawei Ascend G6 4G;Released 2014, May;115g, 7.9mm thickness;Android 4.3, EMUI Lite 2;8GB storage, microSDHC;32;N/A;947,661 hits;"4.5""";540x960 pixels;1 GB RAM;Snapdragon 400;2000 mAh Li-Ion;GSM 850 / 900 / 1800 / 1900;HSDPA 850 / 900 / 1700 / 1900 / 2100;LTE 800 / 1700 / 1800 / 1900 / 2100 / 2600;HSPA 42.2/5.76 Mbps, LTE Cat4 150/50 Mbps;;;2014, February. Released 2014, May;Discontinued;131.2 x 65.3 x 7.9 mm (5.17 x 2.57 x 0.31 in);115 g (4.06 oz);;Micro-SIM;;IPS LCD;4.5 inches, 55.8 cm(~65.2% screen-to-body ratio);540 x 960 pixels, 16:9 ratio (~245 ppi density);Android 4.3 (Jelly Bean), EMUI Lite 2;microSDHC (dedicated slot);8 MP, AF;Wi-Fi 802.11 b/g/n, hotspot;4.0, A2DP;GPS;Yes;FM radio;microUSB 2.0;Accelerometer, proximity, compass;Li-Ion 2000 mAh, non-removable;Black, White/ Color sides;About 240 EUR;Quad-core 1.2 GHz Cortex-A7;8GB 1GB RAM;LED flash, panorama;720p;5 MP;;G6-L11;;Qualcomm MSM8926 Snapdragon 400 (28 nm);Adreno 305;;;eMMC 4.5;;;;;;;;;;
https://www.gsmarena.com/huawei_ascend_g6-6136.php;https://fdn2.gsmarena.com/vv/bigpic/huawei-ascend-g6-new.jpg;Huawei Ascend G6;Released 2014, May;115g, 7.5mm thickness;Android 4.3, EMUI Lite 2;4GB 1GB RAM storage, microSDHC slot;51;0.1%;2,785,215 hits;"4.5""";540x960 pixels;1 GB RAM;;2000 mAh Li-Ion;GSM 850 / 900 / 1800 / 1900;HSDPA 900 / 2100;;HSPA;;;2014, February. Released 2014, May;Discontinued;130 x 65 x 7.5 mm (5.12 x 2.56 x 0.30 in);115 g (4.06 oz);;Micro-SIM;;IPS LCD;4.5 inches, 55.8 cm(~66.1% screen-to-body ratio);540 x 960 pixels, 16:9 ratio (~245 ppi density);Android 4.3 (Jelly Bean), EMUI Lite 2;microSDHC (dedicated slot);8 MP, AF;Wi-Fi 802.11 b/g/n, hotspot;4.0, A2DP;GPS;No;FM radio;microUSB 2.0;Accelerometer, proximity, compass;Li-Ion 2000 mAh, non-removable;Black, White, Blue, Gold, Pink;About 250 EUR;Quad-core 1.2 GHz;4GB 1GB RAM;LED flash, panorama;720p;5 MP;;G6-U10, G6-U00;;;;;;;;;;;;;;;;
https://www.gsmarena.com/huawei_mediapad_m1-6137.php;https://fdn2.gsmarena.com/vv/bigpic/huawei-mediapad-m1.jpg;Huawei MediaPad M1;Released 2014, May;329g, 7.9mm thickness;Android 4.2.2, EMUI 2;8GB storage, microSDHC;31;0.1%;992,011 hits;"8.0""";800x1280 pixels;1 GB RAM;Kirin 910;4800 mAh Li-Po;GSM 850 / 900 / 1800 / 1900;HSDPA 850 / 900 / 1900 / 2100;1, 3, 7, 20, 38, 40;HSPA 42.2/5.76 Mbps, LTE Cat4 150/50 Mbps;;;2014, February. Released 2014, May;Discontinued;214.4 x 120.7 x 7.9 mm (8.44 x 4.75 x 0.31 in);329 g (11.61 oz);;Micro-SIM;;IPS LCD;8.0 inches, 185.6 cm(~71.7% screen-to-body ratio);800 x 1280 pixels, 16:10 ratio (~189 ppi density);Android 4.2.2 (Jelly Bean), EMUI 2;microSDHC (dedicated slot);5 MP, AF;Wi-Fi 802.11 b/g/n, hotspot (3G)Wi-Fi 802.11 a/b/g/n, dual-band, hotspot (LTE);4.0, EDR;GPS;No;No;microUSB 2.0;Accelerometer, proximity, compass;Li-Po 4800 mAh, non-removable;White, Tulip, Carnation, Lily/Lotus, Titanium Gray;About 300 EUR;Quad-core 1.6 GHz Cortex-A9;8GB 1GB RAM;;Yes;1 MP;;;;Kirin 910 (28 nm);Mali-450MP4;;;;;;;;;;;;;
https://www.gsmarena.com/huawei_mediapad_x1-6129.php;https://fdn2.gsmarena.com/vv/bigpic/huawei-mediapad-x1-new.jpg;Huawei MediaPad X1;Released 2014, April;239g, 7.2mm thickness;Android 4.2.2, up to 4.4.2, EMUI 2;16GB storage, microSDHC;134;0.1%;1,504,917 hits;"7.0""";1200x1920 pixels;2 GB RAM;Kirin 910;5000 mAh Li-Po;GSM 850 / 900 / 1800 / 1900;;1, 3, 38, 39, 40, 41;HSPA 42.2/5.76 Mbps, LTE Cat4 150/50 Mbps;Yes;Yes;2014, February. Released 2014, April;Discontinued;183.5 x 103.9 x 7.2 mm (7.22 x 4.09 x 0.28 in);239 g (8.43 oz);;Micro-SIM;;IPS LCD;7.0 inches, 142.1 cm(~74.5% screen-to-body ratio);1200 x 1920 pixels, 16:10 ratio (~323 ppi density);Android 4.2.2 (Jelly Bean), upgradable to 4.4.2 (KitKat), EMUI 2;microSDHC (dedicated slot);13 MP, AF;Wi-Fi 802.11 b/g/n, hotspot (3G)Wi-Fi 802.11 a/b/g/n, dual-band, hotspot (LTE);4.0, A2DP, EDR;GPS, GLONASS;No;No;microUSB 2.0;Accelerometer, gyro, proximity, compass;Li-Po 5000 mAh, non-removable;Snow White, Diamond Black;About 350 EUR;Quad-core 1.6 GHz Cortex-A9;16GB 2GB RAM;LED flash;1080p@30fps;5 MP;;7D-501u, MediaPad X1 7.0;;Kirin 910 (28 nm);Mali-450MP4;;;;;;;;;;;;;
https://www.gsmarena.com/huawei_ascend_y530-6103.php;https://fdn2.gsmarena.com/vv/bigpic/huawei-y530.jpg;Huawei Ascend Y530;Released 2014, February;145g, 9.3mm thickness;Android 4.3;4GB 512MB RAM storage, microSDHC slot;41;0.1%;2,256,145 hits;"4.5""";480x854 pixels;512 MB RAM;Snapdragon 200;1750 mAh Li-Ion;GSM 850 / 900 / 1800 / 1900;HSDPA 850 / 1900 / 2100;;HSPA 21.1/5.76 Mbps;;;2014, February. Released 2014, February;Discontinued;132.5 x 67 x 9.3 mm (5.22 x 2.64 x 0.37 in);145 g (5.11 oz);;Micro-SIM;;TFT;4.5 inches, 55.8 cm(~62.9% screen-to-body ratio);480 x 854 pixels, 16:9 ratio (~218 ppi density);Android 4.3 (Jelly Bean);microSDHC (dedicated slot);5 MP, AF;Wi-Fi 802.11 b/g/n, hotspot;4.0, A2DP;GPS, GLONASS;No;FM radio;microUSB 2.0;Accelerometer, proximity;Li-Ion 1750 mAh, removable;Black, White, Red, Yellow;About 100 EUR;Dual-core 1.2 GHz Cortex-A7;4GB 512MB RAM;LED flash;720p@30fps;VGA;;Y530-U00, Y530-U051;;Qualcomm MSM8210 Snapdragon 200 (28 nm);Adreno 302;;;eMMC 4.5;;;;;;;;;;
https://www.gsmarena.com/huawei_mediapad_7_youth2-5981.php;https://fdn2.gsmarena.com/vv/bigpic/huawei-mediapad-7-youth2.jpg;Huawei MediaPad 7 Youth2;Released 2014, March;350g, 9.9mm thickness;Android 4.3, EMUI 1.6;4GB/8GB storage, microSDHC;16;0.1%;742,578 hits;"7.0""";600x1024 pixels;1 GB RAM;;4100 mAh Li-Po;GSM 850 / 900 / 1800 / 1900;HSDPA 900 / 2100;;HSPA 21.1/5.76 Mbps;;;2014, January. Released 2014, March;Discontinued;193.4 x 120.6 x 9.9 mm (7.61 x 4.75 x 0.39 in);350 g (12.35 oz);;Mini-SIM;;TFT;7.0 inches, 137.9 cm(~59.1% screen-to-body ratio);600 x 1024 pixels, 16:9 ratio (~170 ppi density);Android 4.3 (Jelly Bean), EMUI 1.6;microSDHC (dedicated slot);3.15 MP;Wi-Fi 802.11 b/g/n, hotspot;4.0, A2DP;GPS;No;No;microUSB 2.0;Accelerometer;Li-Po 4100 mAh, non-removable;Black/Gold;About 160 EUR;Quad-core 1.2 GHz Cortex-A7;4GB 1GB RAM, 8GB 1GB RAM;;Yes;VGA;;;;;;;;;;;;;;;;;;
https://www.gsmarena.com/huawei_ascend_p6_s-5979.php;https://fdn2.gsmarena.com/vv/bigpic/huawei-ascend-p6s.jpg;Huawei Ascend P6 S;Released 2014, January;120g, 6.5mm thickness;Android 4.2.2, up to 4.4.2, EMUI 2;16GB storage, no card slot;34;0.1%;914,165 hits;"4.7""";720x1280 pixels;2 GB RAM;;2000 mAh Li-Po;GSM 850 / 900 / 1800 / 1900 - SIM 1 & SIM 2;HSDPA 850 / 900 / 1700 / 1900 / 2100;;HSPA 21.1/5.76 Mbps;;;2014, January. Released 2014, January;Discontinued;132.6 x 65.5 x 6.5 mm (5.22 x 2.58 x 0.26 in);120 g (4.23 oz);;Dual SIM, (Micro-SIM, dual stand-by);;IPS+ LCD;4.7 inches, 60.9 cm(~70.1% screen-to-body ratio);720 x 1280 pixels, 16:9 ratio (~312 ppi density);Android 4.2.2 (Jelly Bean), upgradable to 4.4.2 (KitKat), EMUI 2;No;8 MP, AF;Wi-Fi 802.11 b/g/n, Wi-Fi Direct, DLNA, hotspot;3.0, A2DP, EDR, LE;GPS, GLONASS;No;FM radio;microUSB 2.0, OTG;Accelerometer, gyro, proximity, compass;Li-Po 2000 mAh, non-removable;Black, White;About 300 EUR;Quad-core 1.6 GHz;16GB 2GB RAM;LED flash, HDR;1080p@30fps;5 MP;720p;;;;;;Corning Gorilla Glass;;;;;;;;Up to 216 h;Up to 17 h (2G) / Up to 12 h (3G);;
https://www.gsmarena.com/huawei_ascend_mate2_4g-5949.php;https://fdn2.gsmarena.com/vv/bigpic/huawei-ascend-mate2.jpg;Huawei Ascend Mate2 4G;Released 2014, January;202g, 9.5mm thickness;Android 4.3, up to 5.1, EMUI 2;16GB storage, microSDXC;78;0.1%;1,867,413 hits;"6.1""";720x1280 pixels;2 GB RAM;Snapdragon 400;4050 mAh Li-Ion;GSM 850 / 900 / 1800 / 1900;HSDPA 850 / 1700 / 1900 / 2100 - MT2-L03;2, 4, 5, 17 - MT2-L03;HSPA 42.2/5.76 Mbps, LTE Cat4 150/50 Mbps;;;2014, January. Released 2014, January;Discontinued;161 x 84.7 x 9.5 mm (6.34 x 3.33 x 0.37 in);202 g (7.13 oz);;Micro-SIM;;IPS+ LCD;6.1 inches, 102.6 cm(~75.2% screen-to-body ratio);720 x 1280 pixels, 16:9 ratio (~241 ppi density);Android 4.3 (Jelly Bean), upgradable to 5.1 (Lollipop), EMUI 2;microSDXC (dedicated slot);13 MP, AF;Wi-Fi 802.11 b/g/n, Wi-Fi Direct, DLNA, hotspot;4.0, A2DP, EDR, LE;GPS, GLONASS;No;Stereo FM radio;microUSB 2.0, OTG;Accelerometer, gyro, proximity, compass;Li-Ion 4050 mAh, non-removable;Crystal Black, Pure White;About 330 EUR;Quad-core 1.6 GHz Cortex-A7;16GB 2GB RAM;LED flash, HDR, panorama;1080p@30fps;5 MP;;MT2-L00, MT2-L02, MT2-L03, MT2L03, MT2-L01;;Qualcomm MSM8928 Snapdragon 400 (28 nm);Adreno 305;;Corning Gorilla Glass;eMMC 4.5;;;Basemark X: 1976;;;;;Up to 25 h (3G);;
https://www.gsmarena.com/huawei_ascend_y320-5936.php;https://fdn2.gsmarena.com/vv/bigpic/huawei-y320.jpg;Huawei Ascend Y320;Released 2013, December;123g, 11.1mm thickness;Android 4.2;4GB 512MB RAM storage, microSDHC slot;19;N/A;1,301,552 hits;"4.0""";480x800 pixels;512 MB RAM;MT6572;1350 mAh Li-Ion;GSM 850 / 900 / 1800 / 1900;HSDPA 900 / 2100;;HSPA;;;2013, October. Released 2013, December;Discontinued;123.3 x 63.2 x 11.1 mm (4.85 x 2.49 x 0.44 in);123 g (4.34 oz);;Micro-SIM;;TFT;4.0 inches, 45.5 cm(~58.4% screen-to-body ratio);480 x 800 pixels, 5:3 ratio (~233 ppi density);Android 4.2 (Jelly Bean);microSDHC (dedicated slot);2 MP;Wi-Fi 802.11 b/g/n, hotspot;3.0, A2DP;GPS;No;FM radio, RDS;microUSB 2.0;Accelerometer, proximity;Li-Ion 1350 mAh, removable;Black, White;About 100 EUR;Dual-core 1.3 GHz Cortex-A7;4GB 512MB RAM;;Yes;No;;Y320-U30;;Mediatek MT6572 (28 nm);Mali-400;;;;;;;;;;;;;
https://www.gsmarena.com/huawei_ascend_y220-5921.php;https://fdn2.gsmarena.com/vv/bigpic/huawei-ascend-y220.jpg;Huawei Ascend Y220;Released 2014, March;130g, 12.3mm thickness;Android 2.3;256MB RAM storage, microSDHC slot;15;0.1%;1,335,971 hits;"3.5""";320x480 pixels;512 MB RAM;MT6572M;1350 mAh Li-Ion;GSM 850 / 900 / 1800 / 1900;HSDPA 900 / 2100;;HSPA 21.1/5.76 Mbps;;;2013, December. Released 2014, March;Discontinued;116.5 x 60.6 x 12.3 mm (4.59 x 2.39 x 0.48 in);130 g (4.59 oz);;Mini-SIM;;TFT;3.5 inches, 36.5 cm(~51.7% screen-to-body ratio);320 x 480 pixels, 3:2 ratio (~165 ppi density);Android 2.3 (Gingerbread);microSDHC (dedicated slot);VGA;Wi-Fi 802.11 b/g/n, Wi-Fi Direct, hotspot;3.0, A2DP, EDR;No;No;FM radio;microUSB 2.0;Accelerometer;Li-Ion 1350 mAh, removable;Black, White;About 60 EUR;Dual-core 1.0 GHz Cortex-A7;256MB RAM, 512MB;;Yes;No;;Y220-U10, Y220-U00;;Mediatek MT6572M (28 nm);Mali-400;;;;;;;;;;;;;
https://www.gsmarena.com/huawei_ascend_g740-5840.php;https://fdn2.gsmarena.com/vv/bigpic/huawei-ascend-g740.jpg;Huawei Ascend G740;Released 2013, November;150g, 9.3mm thickness;Android 4.1.2;8GB storage, microSDHC;22;N/A;666,845 hits;"5.0""";720x1280 pixels;1 GB RAM;Snapdragon 400;2400 mAh Li-Ion;GSM 850 / 900 / 1800 / 1900;HSDPA 900 / 2100;3, 7, 20;HSPA 42.2/5.76 Mbps, LTE Cat3 100/50 Mbps;;;2013, October. Released 2013, November;Discontinued;139.5 x 71.5 x 9.3 mm (5.49 x 2.81 x 0.37 in);150 g (5.29 oz);;Micro-SIM;;IPS LCD;5.0 inches, 68.9 cm(~69.1% screen-to-body ratio);720 x 1280 pixels, 16:9 ratio (~294 ppi density);Android 4.1.2 (Jelly Bean);microSDHC (dedicated slot);8 MP, AF;Wi-Fi 802.11 b/g/n, hotspot;4.0, A2DP, EDR;GPS;No;FM radio;microUSB 2.0;Accelerometer, proximity, compass;Li-Ion 2400 mAh, removable;Black/White;About 250 EUR;Dual-core 1.2 GHz Krait 200;8GB 1GB RAM;LED flash;1080p@30fps;1 MP;;G740-L00;;Qualcomm MSM8930 Snapdragon 400 (28 nm);Adreno 305;;;eMMC 4.5;;;;;;;;;;
https://www.gsmarena.com/huawei_ascend_y511-5910.php;https://fdn2.gsmarena.com/vv/bigpic/huawei-ascend-y511.jpg;Huawei Ascend Y511;Released 2013, November;150g, 10.5mm thickness;Android 4.2;4GB 512MB RAM storage, microSDHC slot;42;0.1%;2,464,322 hits;"4.5""";480x854 pixels;512 MB RAM;MT6572;1730 mAh Li-Ion;GSM 850 / 900 / 1800 / 1900;HSDPA 900 / 2100;;HSPA;;;2013, October. Released 2013, November;Discontinued;132.8 x 67.4 x 10.5 mm (5.23 x 2.65 x 0.41 in);150 g (5.29 oz);;Dual SIM (Mini-SIM, dual stand-by);;IPS LCD;4.5 inches, 55.8 cm(~62.3% screen-to-body ratio);480 x 854 pixels, 16:9 ratio (~218 ppi density);Android 4.2 (Jelly Bean);microSDHC (dedicated slot);3.15 MP;Wi-Fi 802.11 b/g/n, hotspot;4.0, A2DP, EDR;GPS;No;FM radio;microUSB 2.0;Accelerometer, proximity;Li-Ion 1730 mAh, removable;Black, White;About 110 EUR;Dual-core 1.3 GHz Cortex-A7;4GB 512MB RAM;;Yes;VGA;;Y511-U30, Y511-U10;;Mediatek MT6572 (28 nm);Mali-400;;;;;;;;;;Up to 300 h;Up to 5 h;;
https://www.gsmarena.com/huawei_ascend_w2-5485.php;https://fdn2.gsmarena.com/vv/bigpic/Huawei-Ascend-W2.jpg;Huawei Ascend W2;Released 2013, December;160g, 9.9mm thickness;Microsoft Windows Phone 8;8GB storage, microSDHC;21;N/A;372,165 hits;"4.3""";480x800 pixels;512 MB RAM;Snapdragon 400;1700 mAh Li-Ion;GSM 850 / 900 / 1800 / 1900;HSDPA 900 / 2100;;HSPA;;;2013, November. Released 2013, December;Discontinued;134 x 67 x 9.9 mm (5.28 x 2.64 x 0.39 in);160 g (5.64 oz);;Yes;;IPS LCD;4.3 inches, 52.6 cm(~58.6% screen-to-body ratio);480 x 800 pixels, 5:3 ratio (~217 ppi density);Microsoft Windows Phone 8;microSDHC (dedicated slot);5 MP;Wi-Fi 802.11 b/g/n;3.0, A2DP;GPS;No;No;microUSB 2.0;Accelerometer, proximity;Li-Ion 1700 mAh, removable;Black, Blue, Red, Yellow;About 150 EUR;Dual-core 1.4 GHz Krait;8GB 512MB RAM;;720p@30fps;No;;;;Qualcomm MSM8230 Snapdragon 400 (28 nm);Adreno 305;;;eMMC 4.5;;;;;;0.69 W/kg (head)     0.58 W/kg (body);Up to 395 h;Up to 9 h 30 min;;
https://www.gsmarena.com/huawei_g6153-5739.php;https://fdn2.gsmarena.com/vv/bigpic/huawei-g6153.jpg;Huawei G6153;Released 2013, Q3;89.9g, 11.5mm thickness;Feature phone;16MB ROM storage, microSDHC slot;4;N/A;167,759 hits;"2.4""";320x240 pixels;8 MB RAM;MT6250;1050 mAh Li-Ion;GSM 850 / 900 / 1800 / 1900 - SIM 1 & SIM 2 (optional);;;;Yes;Yes;2013, Q3. Released 2013, Q3;Discontinued;113 x 60 x 11.5 mm (4.45 x 2.36 x 0.45 in);89.9 g (3.14 oz);;Dual SIM (Mini-SIM, dual stand-by);;TFT, 256K colors;2.4 inches, 17.8 cm(~26.3% screen-to-body ratio);320 x 240 pixels, 4:3 ratio (~167 ppi density);;microSDHC (dedicated slot);1.3 MP;Wi-Fi 802.11 b/g (optional);2.1, A2DP;No;No;FM radio;microUSB;;Li-Ion 1050 mAh, removable;White, Black;About 40 EUR;260 MHz;16MB ROM, 8MB RAM;;Yes;No;;;;Mediatek MT6250;;;;;;MP3/WAV playerMP4/H.263 playerOrganizerPredictive text input;;;;;;;;
https://www.gsmarena.com/huawei_g3621l-5779.php;https://fdn2.gsmarena.com/vv/bigpic/huawei-g3621.jpg;Huawei G3621L;Released 2013, Q2;80g, 13.5mm thickness;Feature phone;3MB ROM storage, microSDHC slot;2;N/A;130,540 hits;"1.8""";128x160 pixels;4 MB RAM;MT6250M;600 mAh Li-Ion;GSM 900 / 1800 - SIM 1 & SIM 2;;;;Yes;No;2013, Q2. Released 2013, Q2;Discontinued;109 x 45 x 13.5 mm (4.29 x 1.77 x 0.53 in);80 g (2.82 oz);;Dual SIM (Mini-SIM, dual stand-by);;TFT, 256K colors;1.8 inches, 10.2 cm(~20.8% screen-to-body ratio);128 x 160 pixels (~114 ppi density);;microSDHC (dedicated slot);No;No;No;No;No;FM radio (optional);microUSB;;Li-Ion 600 mAh, removable;Black, Red;About 20 EUR;;3MB ROM, 4MB RAM;;;;;;;Mediatek MT6250M;;;;;;MP3/MP4 player;;;;;Up to 300 h;Up to 2 h 20 min;;
https://www.gsmarena.com/huawei_ascend_g700-5633.php;https://fdn2.gsmarena.com/vv/bigpic/huawei-ascend-g700.jpg;Huawei Ascend G700;Released 2013;155g, 9mm thickness;Android 4.2;8GB storage, microSDHC;103;0.1%;2,084,271 hits;"5.0""";720x1280 pixels;2 GB RAM;MT6589;2150 mAh Li-Ion;GSM 900 / 1800 / 1900 - SIM 1 & SIM 2;HSDPA 900 / 2100 - SIM 1;;HSPA 42.2/5.76 Mbps;;;2013. Released 2013;Discontinued;142.5 x 72.8 x 9 mm (5.61 x 2.87 x 0.35 in);155 g (5.47 oz);;Dual SIM (Mini-SIM, dual stand-by);;IPS LCD;5.0 inches, 68.9 cm(~66.4% screen-to-body ratio);720 x 1280 pixels, 16:9 ratio (~294 ppi density);Android 4.2 (Jelly Bean);microSDHC (dedicated slot);8 MP, AF;Wi-Fi 802.11 b/g/n, hotspot;4.0, A2DP;GPS;No;FM radio, RDS;microUSB 2.0;Accelerometer, proximity, compass;Li-Ion 2150 mAh, removable;Black, White;About 190 EUR;Quad-core 1.2 GHz Cortex-A7;8GB 2GB RAM;LED flash;1080p@30fps;1.3 MP;;G700-U10, G700-U20;;Mediatek MT6589 (28 nm);PowerVR SGX544;;;;;;;;;;;;;
https://www.gsmarena.com/huawei_g610s-5699.php;https://fdn2.gsmarena.com/vv/bigpic/huawei-g610s.jpg;Huawei G610s;Released 2013, August;170g, 9.9mm thickness;Android 4.2;4GB 1GB RAM storage, microSDHC slot;79;0.1%;1,941,751 hits;"5.0""";540x960 pixels;1 GB RAM;MT6589;2150 mAh Li-Ion;GSM 900 / 1800 / 1900 - SIM 1 & SIM 2;HSDPA 900 / 2100 - SIM 1;;HSPA 7.2/5.76 Mbps;;;2013, July. Released 2013, August;Discontinued;142 x 73.6 x 9.9 mm (5.59 x 2.90 x 0.39 in);170 g (6.00 oz);;Dual SIM (Mini-SIM);;IPS LCD;5.0 inches, 68.9 cm(~65.9% screen-to-body ratio);540 x 960 pixels, 16:9 ratio (~220 ppi density);Android 4.2 (Jelly Bean);microSDHC (dedicated slot);5 MP, AF;Wi-Fi 802.11 b/g/n, hotspot, DLNA;Yes;GPS;No;FM radio;microUSB 2.0;Accelerometer, proximity;Li-Ion 2150 mAh, removable;Black, White;About 150 EUR;Quad-core 1.2 GHz Cortex-A7;4GB 1GB RAM;LED flash;720p;VGA;;G610-U00, G610-U20;;Mediatek MT6589 (28 nm);PowerVR SGX544;;;;;;;;;0.39 W/kg (head);;;;
https://www.gsmarena.com/huawei_u8687_cronos-6893.php;https://fdn2.gsmarena.com/vv/bigpic/huawei-u8687-cronos.jpg;Huawei U8687 Cronos;Released 2013, November;12.5mm thickness;Android 4.0;4GB 512MB RAM storage, microSDHC slot;1;N/A;77,733 hits;"3.5""";320x480 pixels;512 MB RAM;Snapdragon S1;;GSM 850 / 900 / 1800 / 1900;HSDPA 850 / 1700 / 1900 / 2100 - USA model;;HSPA;;;2013, November. Released 2013, November;Discontinued;117.1 x 62 x 12.5 mm (4.61 x 2.44 x 0.49 in);-;;Mini-SIM;;TFT;3.5 inches, 36.5 cm(~50.2% screen-to-body ratio);320 x 480 pixels, 3:2 ratio (~165 ppi density);Android 4.0 (Ice Cream Sandwich);microSDHC (dedicated slot);3.15 MP;Wi-Fi 802.11 b/g/n, hotspot;3.0, A2DP;GPS;No;FM radio;microUSB 2.0;Accelerometer, proximity;Li-Ion, removable;Black;About 50 EUR;1.0 GHz Cortex-A5;4GB 512MB RAM;;Yes;No;;;;Qualcomm MSM7225A Snapdragon S1;Adreno 200;;;;;;;;;;;;;1.00 W/kg (head)     0.56 W/kg (body)
https://www.gsmarena.com/huawei_ascend_g525-5632.php;https://fdn2.gsmarena.com/vv/bigpic/huawei-ascend-g525.jpg;Huawei Ascend G525;Released 2013;155g, 9.9mm thickness;Android 4.1;4GB 1GB RAM storage, microSDHC slot;29;N/A;1,119,078 hits;"4.5""";540x960 pixels;1 GB RAM;Snapdragon S4 Play;1700 mAh Li-Ion;GSM 850 / 900 / 1800 / 1900 - SIM 1 & SIM 2;HSDPA 900 / 2100 - SIM 1;;HSPA 7.2/5.76 Mbps;;;2013. Released 2013;Discontinued;134 x 66.8 x 9.9 mm (5.28 x 2.63 x 0.39 in);155 g (5.47 oz);;Dual SIM (Mini-SIM);;IPS LCD;4.5 inches, 55.8 cm(~62.4% screen-to-body ratio);540 x 960 pixels, 16:9 ratio (~245 ppi density);Android 4.1 (Jelly Bean);microSDHC (dedicated slot);5 MP, AF;Wi-Fi 802.11 b/g/n, hotspot, DLNA;2.0, A2DP, EDR;GPS;No;FM radio;microUSB 2.0;Accelerometer, proximity;Li-Ion 1700 mAh, removable;Black, White;About 160 EUR;Quad-core 1.2 GHz Cortex-A5;4GB 1GB RAM;;Yes;VGA;;G525-U00;;Qualcomm MSM8225Q Snapdragon S4 Play;Adreno 203;;;;;;;;;;Up to 340 h;Up to 5 h 50 min;;
