Link;Image;Name;Release date;Weight;OS;Storage;Fans;Popularity;Hits;Screen_size;Screen_resolution;RAM;SOC;Battery;net2g;net3g;net4g;net5g;speed;year;status;dimensions;weight;build;sim;bodyother;displaytype;displaysize;displayresolution;os;chipset;cpu;gpu;memoryslot;internalmemory;memoryother;cam1modules;cam1features;cam1video;cam2modules;cam2features;cam2video;optionalother;wlan;bluetooth;gps;nfc;radio;usb;sensors;featuresother;batdescription1;colors;models;price;displayprotection;tbench;batlife;gprstext;edge;displayother;sar-eu;sar-us;batstandby1;battalktime1
https://www.gsmarena.com/honor_6a_(pro)-8700.php;https://fdn2.gsmarena.com/vv/bigpic/huawei-nonor-6a.jpg;Honor 6A (Pro);Released 2017, July;143g, 8.2mm thickness;Android 7.0, EMUI 5.1;16GB/32GB storage, microSDXC;33;0.3%;699,509 hits;"5.0""";720x1280 pixels;2/3 GB RAM;Snapdragon 430;3020 mAh Li-Po;GSM 850 / 900 / 1800 / 1900 - SIM 1 & SIM 2;HSDPA 850 / 900 / 1900 / 2100;LTE (unspecified);;HSPA 42.2/5.76 Mbps, LTE Cat4 150/50 Mbps;2017, May;Available. Released 2017, July;143.7 x 71 x 8.2 mm (5.66 x 2.80 x 0.32 in);143 g (5.04 oz);Glass front, aluminum back, aluminum frame;Hybrid Dual SIM (Nano-SIM, dual stand-by);;IPS LCD;5.0 inches, 68.9 cm(~67.5% screen-to-body ratio);720 x 1280 pixels, 16:9 ratio (~294 ppi density);Android 7.0 (Nougat), EMUI 5.1;Qualcomm MSM8937 Snapdragon 430 (28 nm);Octa-core 1.5 GHz Cortex-A53;Adreno 505;microSDXC (uses shared SIM slot);16GB 2GB RAM, 32GB 3GB RAM;eMMC 5.1;13 MP, 28mm (wide), PDAF;LED flash, HDR, panorama;1080p@30fps;5 MP;;;;Wi-Fi 802.11 b/g/n;4.1, A2DP, LE;GPS, GLONASS;No;FM radio;microUSB 2.0;Fingerprint (rear-mounted, region dependent), accelerometer, proximity, compass;;Li-Po 3020 mAh, non-removable;Gold, Silver, Dark Gray, Blue, Pink;DLI-AL10, DLI-TL20, DLI-TL10, DLI-L42, DLI-L22;About 130 EUR;;;;;;;;;;
https://www.gsmarena.com/honor_8_pro-8568.php;https://fdn2.gsmarena.com/vv/bigpic/huawei-honor-8-pro.jpg;Honor 8 Pro;Released 2017, April;184g, 7mm thickness;Android 7.0, up to Android 9.0, EMUI 9.1;64GB storage, microSDXC;378;0.4%;3,718,314 hits;"5.7""";1440x2560 pixels;4/6 GB RAM;Kirin 960;4000 mAh Li-Po;GSM 850 / 900 / 1800 / 1900 - SIM 1 & SIM 2;HSDPA 850 / 900 / 1900 / 2100;1, 3, 5, 7, 8, 20, 38, 40;;HSPA 42.2/5.76 Mbps, LTE-A (3CA) Cat12 600/150 Mbps;2017, April;Available. Released 2017, April;157 x 77.5 x 7 mm (6.18 x 3.05 x 0.28 in);184 g (6.49 oz);Glass front (Gorilla Glass 3), aluminum back, aluminum frame;Hybrid Dual SIM (Nano-SIM, dual stand-by);;IPS LCD;5.7 inches, 89.6 cm(~73.6% screen-to-body ratio);1440 x 2560 pixels, 16:9 ratio (~515 ppi density);Android 7.0 (Nougat), upgradable to Android 9.0 (Pie), EMUI 9.1;Kirin 960 (16 nm);Octa-core (4x2.4 GHz Cortex-A73 & 4x1.8 GHz Cortex-A53);Mali-G71 MP8;microSDXC (uses shared SIM slot);64GB 4GB RAM, 64GB 6GB RAM;;12 MP, f/2.2, PDAF, Laser AF12 MP B/W, f/2.2, AF;Dual-LED dual-tone flash, HDR, panorama;4K@30fps, 1080p@60fps;8 MP, f/2.0;;1080p@30fps;;Wi-Fi 802.11 a/b/g/n/ac, dual-band, DLNA, Wi-Fi Direct;4.2, A2DP, LE;GPS, GLONASS, BDS;Yes;No;USB Type-C 2.0, OTG;Fingerprint (rear-mounted), accelerometer, gyro, proximity, compass;;Li-Po 4000 mAh, non-removable;Pearl White, Midnight Black, Navy Blue;DUK-AL20, DUK-TL30, DUK-L09;About 310 EUR;Corning Gorilla Glass 3;GFXBench: 7.9fps (ES 3.1 onscreen);;;;;;;Up to 504 h (3G);Up to 30 h (3G)
https://www.gsmarena.com/honor_magic-8482.php;https://fdn2.gsmarena.com/vv/bigpic/huawei-honor-magic.jpg;Honor Magic;Released 2016, December;145g, 7.8mm thickness;Android 6.0, Magic Live UI;64GB storage, no card slot;177;0.1%;1,323,015 hits;"5.09""";1440x2560 pixels;4 GB RAM;Kirin 950;2900 mAh Li-Ion;GSM 850 / 900 / 1800 / 1900 - SIM 1 & SIM 2 (dual-SIM model only);HSDPA 800 / 850 / 900 / 1700(AWS) / 1800 / 1900 / 2100 & TD-SCDMA;1, 2, 4, 5, 6, 8, 19, 38, 39, 40, 41;;HSPA 42.2/5.76 Mbps, LTE-A (2CA) Cat6 300/50 Mbps;2016, December. Released 2016, December;Discontinued;146.1 x 69.9 x 7.8 mm (5.75 x 2.75 x 0.31 in);145 g (5.11 oz);;Dual SIM (Nano-SIM, dual stand-by);;AMOLED;5.09 inches, 71.4 cm(~69.9% screen-to-body ratio);1440 x 2560 pixels, 16:9 ratio (~577 ppi density);Android 6.0 (Marshmallow), Magic Live UI;Kirin 950 (16 nm);Octa-core (4x2.3 GHz Cortex-A72 & 4x1.8 GHz Cortex A53);Mali-T880 MP4;No;64GB 4GB RAM;;12 MP, f/2.2, PDAF12 MP B/W, f/2.2, PDAF;Dual-LED dual-tone flash, panorama, HDR;1080p@30fps;8 MP, f/2.0;;1080p@30fps;;Wi-Fi 802.11 a/b/g/n/ac, dual-band, Wi-Fi Direct;4.2, A2DP, EDR, LE;GPS, GLONASS, BDS;Yes;FM radio;USB Type-C, OTG;Fingerprint (front-mounted), accelerometer, gyro, proximity, compass;;Li-Ion 2900 mAh, non-removable;Golden Black, Porcelain White;NTS-AL00;About 350 EUR;;;;;;;;;;
https://www.gsmarena.com/honor_v8-8061.php;https://fdn2.gsmarena.com/vv/bigpic/huawei-honor-v8.jpg;Honor V8;Released 2016, May;170g, 7.8mm thickness;Android 6.0, EMUI 4.1;32GB/64GB storage, microSDXC;176;0.1%;1,726,699 hits;"5.7""";1080x1920 pixels (KNT-AL10, KNT-TL10) (~386 ppi pixel density);4 GB RAM;Kirin 950;3500 mAh Li-Ion;GSM 850 / 900 / 1800 / 1900 - SIM 1 & SIM 2;HSDPA 850 / 900 / 1900 / 2100;1, 3, 4, 7;;HSPA 42.2/5.76 Mbps, LTE-A (2CA) Cat6 300/50 Mbps;2016, May. Released 2016, May;Discontinued;157 x 77.6 x 7.8 mm (6.18 x 3.06 x 0.31 in);170 g (6.00 oz);;Hybrid Dual SIM (Nano-SIM, dual stand-by);;IPS-NEO LCD;5.7 inches, 89.6 cm(~73.5% screen-to-body ratio);1080 x 1920 pixels (KNT-AL10, KNT-TL10) (~386 ppi pixel density)1440 x 2560 pixels (KNT-AL20), 16:9 ratio (~515 ppi density);Android 6.0 (Marshmallow), EMUI 4.1;Kirin 950 (16 nm) (KNT-AL10, KNT-TL10)Kirin 955 (16 nm) (KNT-AL20);Octa-core (4x2.3 GHz Cortex-A72 & 4x1.8 GHz Cortex A53)Octa-core (4x2.5 GHz Cortex-A72 & 4x1.8 GHz Cortex A53);Mali-T880 MP4;microSDXC (uses shared SIM slot);32GB 4GB RAM (AL10,TL10), 64GB 4GB RAM (AL20);;"12 MP, f/2.2, 27mm (wide), 1/2.9"", 1.25µm, PDAF12 MP B/W";Dual-LED dual-tone flash, panorama, HDR;1080p@60fps, 1080p@30fps, 720p@120fps;8 MP, f/2.4;;1080p@30fps;;Wi-Fi 802.11 a/b/g/n/ac, dual-band, DLNA, Wi-Fi Direct;4.2, A2DP, LE;GPS, GLONASS, BDS;Yes (KNT-AL10, KNT-AL20);No;USB Type-C;Fingerprint (rear-mounted), accelerometer, gyro, proximity, compass;;Li-Ion 3500 mAh, non-removable;Silver, Gold, Rose Gold;KNT-AL10, KNT-TL10, KNT-AL20, KNT-UL10;About 290 EUR;Corning Gorilla Glass 3;;;;;;;;;
https://www.gsmarena.com/honor_pad_2-8390.php;https://fdn2.gsmarena.com/vv/bigpic/huawei-honor-pad-2-.jpg;Honor Pad 2;Released 2016, October;340g, 8.1mm thickness;Android 6.0, EMUI 4.1;16GB/32GB storage, microSDXC;30;N/A;288,362 hits;"8.0""";1200x1920 pixels;3 GB RAM;Snapdragon 615;4800 mAh Li-Po;GSM 850 / 900 / 1800 / 1900;HSDPA 850 / 900 / 1900 / 2100;LTE (unspecified);;HSPA, LTE;2016, October. Released 2016, October;Discontinued;209.3 x 123 x 8.1 mm (8.24 x 4.84 x 0.32 in);340 g (11.99 oz);;Nano-SIM;;IPS LCD;8.0 inches, 185.6 cm(~72.1% screen-to-body ratio);1200 x 1920 pixels, 16:10 ratio (~283 ppi density);Android 6.0 (Marshmallow), EMUI 4.1;Qualcomm MSM8939 Snapdragon 615 (28 nm);Octa-core (4x1.2 GHz Cortex-A53 & 4x1.5 GHz Cortex-A53);Adreno 405;microSDXC (dedicated slot);16GB 3GB RAM, 32GB 3GB RAM;eMMC 4.5;8 MP, f/2.0, AF;LED flash, HDR, panorama;1080p@30fps;2 MP;;;;Wi-Fi 802.11 b/g/n, Wi-Fi Direct;4.1, A2DP, LE;GPS, GLONASS/ BDS (region dependent);No;No;microUSB 2.0, OTG;Accelerometer, proximity, compass;;Li-Po 4800 mAh, non-removable;Gold, White;;About 230 EUR;;;;;;;;;;
https://www.gsmarena.com/honor_6x-8388.php;https://fdn2.gsmarena.com/vv/bigpic/huawei-honor-6x-2016.jpg;Honor 6X;Released 2016, October;162g, 8.2mm thickness;Android 6.0, up to 7.0, EMUI 5;32GB/64GB storage, microSDXC;355;1.2%;9,223,327 hits;"5.5""";1080x1920 pixels;3/4 GB RAM;Kirin 655;3340 mAh Li-Ion;GSM 850 / 900 / 1800 / 1900 - SIM 1 & SIM 2;HSDPA 900 / 1900 / 2100;1, 3, 7, 8, 38;;HSPA 42.2/5.76 Mbps, LTE Cat4 150/50 Mbps;2016, October. Released 2016, October;Discontinued;150.9 x 76.2 x 8.2 mm (5.94 x 3.00 x 0.32 in);162 g (5.71 oz);Glass front, aluminum back, aluminum frame;Hybrid Dual SIM (Nano-SIM, dual stand-by);;IPS LCD;5.5 inches, 82.6 cm(~71.8% screen-to-body ratio);1080 x 1920 pixels, 16:9 ratio (~403 ppi density);Android 6.0 (Marshmallow), upgradable to 7.0 (Nougat), EMUI 5;Kirin 655 (16 nm);Octa-core (4x2.1 GHz Cortex-A53 & 4x1.7 GHz Cortex-A53);Mali-T830MP2;microSDXC (uses shared SIM slot);32GB 3GB RAM, 64GB 4GB RAM;;"12 MP, 1/2.9"", 1.25µm, PDAF2 MP, (depth)";LED flash, HDR, panorama;1080p@30fps;8 MP;;1080p@30fps;;Wi-Fi 802.11 b/g/n, Wi-Fi Direct;4.1, A2DP, EDR, LE;GPS, GLONASS, BDS;No;FM radio;microUSB 2.0;Fingerprint (rear-mounted), accelerometer, proximity, compass;;Li-Ion 3340 mAh, non-removable;Gray, Gold, Silver;BLN-AL10, BLL-L22, BLN-L21, BLL-L21, BLN-L22, BLL-L23, BLN-L24, BLN-AL40, BLN-TL10, BLN-AL20, BLN-AL30;About 180 EUR;;GFXBench: 4.8fps (ES 3.1 onscreen);;;;;;;Up to 650 h (3G);Up to 23 h (3G)
https://www.gsmarena.com/honor_holly_3-8383.php;https://fdn2.gsmarena.com/vv/bigpic/huawei-honor-5a.jpg;Honor Holly 3;Released 2016, October;168g, 8.5mm thickness;Android 6.0, EMUI 4.1;16GB/32GB storage, microSDXC;37;0.1%;1,169,124 hits;"5.5""";720x1280 pixels;2/3 GB RAM;Kirin 620;3100 mAh Li-Po;GSM 850 / 900 / 1800 / 1900 - SIM 1 & SIM 2;;LTE (unspecified);;HSPA 42.2/5.76 Mbps, LTE Cat4 150/50 Mbps;2016, October. Released 2016, October;Discontinued;154.3 x 77.1 x 8.5 mm (6.07 x 3.04 x 0.33 in);168 g (5.93 oz);;Dual SIM (Micro-SIM, dual stand-by);;IPS LCD;5.5 inches, 83.4 cm(~70.1% screen-to-body ratio);720 x 1280 pixels, 16:9 ratio (~267 ppi density);Android 6.0 (Marshmallow), EMUI 4.1;Kirin 620 (28 nm);Octa-core 1.2 GHz Cortex-A53;Mali-450MP4;microSDXC (dedicated slot);16GB 2GB RAM, 32GB 3GB RAM;;13 MP, f/2.0, 28mm (wide), AF;LED flash, HDR, panorama;1080p@30fps;"8 MP, f/2.0, 24mm (wide), 1/4"", 1.12µm";;;;Wi-Fi 802.11 b/g/n, Wi-Fi Direct;4.0, A2DP or 4.1, A2DP, LE;GPS, GLONASS;No;FM radio;microUSB 2.0;Accelerometer, proximity, compass;;Li-Po 3100 mAh, non-removable;Black, White, Gold;CAM-L03, CAM-L23, CAM-L21, CAM-UL00, CAM-L32, CAM-L22;About 140 EUR;;;;Yes;Yes;;;;;
https://www.gsmarena.com/honor_note_8-8231.php;https://fdn2.gsmarena.com/vv/bigpic/huawei-honor-note8.jpg;Honor Note 8;Released 2016, September;219g, 7.2mm thickness;Android 6.0.1, up to Android 8.0, EMUI 4.1;32GB/64GB/128GB storage, microSDXC;338;0.1%;1,855,688 hits;"6.6""";1440x2560 pixels;4 GB RAM;Kirin 955;4500 mAh Li-Po;GSM 850 / 900 / 1800 / 1900 - SIM 1 & SIM 2;HSDPA 850 / 900 / 1900 / 2100;1, 3, 7, 38, 39, 40, 41;;HSPA 42.2/5.76 Mbps, LTE Cat4 150/50 Mbps or LTE-A (2CA) Cat6 300/50 Mbps;2016, August. Released 2016, September;Discontinued;178.8 x 90.9 x 7.2 mm (7.04 x 3.58 x 0.28 in);219 g (7.72 oz);;Hybrid Dual SIM (Nano-SIM, dual stand-by);;Super AMOLED;6.6 inches, 121.2 cm(~74.6% screen-to-body ratio);1440 x 2560 pixels, 16:9 ratio (~443 ppi density);Android 6.0.1 (Marshmallow), upgradable to Android 8.0 (Oreo), EMUI 4.1;Kirin 955 (16 nm);Octa-core (4x2.5 GHz Cortex-A72 & 4x1.8 GHz Cortex-A53);Mali-T880 MP4;microSDXC (uses shared SIM slot);32GB 4GB RAM, 64GB 4GB RAM, 128GB 4GB RAM;;13 MP, f/2.0, AF, OIS;Dual-LED dual-tone flash, HDR, panorama;4K@30fps;5 MP, f/2.0;;1080p@30fps;;Wi-Fi 802.11 a/b/g/n/ac, dual-band, Wi-Fi Direct;4.2, A2DP, EDR, LE;GPS, GLONASS, BDS;No;FM radio;USB Type-C, OTG;Fingerprint (rear-mounted), accelerometer, gyro, proximity, compass;;Li-Po 4500 mAh, non-removable;White, Gold, Gray;EDI-AL10;About 250 EUR;Corning Gorilla Glass 3;;;;;;;;;
https://www.gsmarena.com/honor_8-8195.php;https://fdn2.gsmarena.com/vv/bigpic/huawei-honor-8r1.jpg;Honor 8;Released 2016, July;153g, 7.5mm thickness;Android 6.0, up to Android 8.0, EMUI 8;32GB/64GB storage, microSDXC;641;1.1%;12,829,594 hits;"5.2""";1080x1920 pixels;4 GB RAM;Kirin 950;3000 mAh Li-Po;GSM 850 / 900 / 1800 / 1900 - SIM 1 & SIM 2 (dual-SIM model only);HSDPA 900 / 1900 / 2100;1, 3, 7, 8, 20;;HSPA 42.2/5.76 Mbps, LTE-A (2CA) Cat6 300/50 Mbps;2016, July. Released 2016, July;Discontinued;145.5 x 71 x 7.5 mm (5.73 x 2.80 x 0.30 in);153 g (5.40 oz);Glass front (Gorilla Glass 3), glass back, aluminum frame;Single SIM (Nano-SIM) or Hybrid Dual SIM (Nano-SIM, dual stand-by);Custom function back button;IPS LCD;5.2 inches, 74.9 cm(~72.5% screen-to-body ratio);1080 x 1920 pixels, 16:9 ratio (~423 ppi density);Android 6.0 (Marshmallow), upgradable to Android 8.0 (Oreo), EMUI 8;Kirin 950 (16 nm);Octa-core (4x2.3 GHz Cortex-A72 & 4x1.8 GHz Cortex A53);Mali-T880 MP4;microSDXC (uses shared SIM slot);32GB 4GB RAM, 64GB 4GB RAM;;"12 MP, f/2.2, 35mm (standard), 1/2.9"", 1.25µm, PDAF, Laser AF12 MP B/W, f/2.2, 35mm (standard), 1/2.9"", 1.25µm";Dual-LED dual-tone flash, HDR, panorama;1080p@60fps, 1080p@30fps, 720p@120fps;"8 MP, f/2.4, 1/3.2"", 1.4µm";;1080p@30fps;;Wi-Fi 802.11 a/b/g/n/ac, dual-band, Wi-Fi Direct;4.2, A2DP, EDR, LE;GPS, GLONASS, BDS;Yes;No;USB Type-C 2.0, OTG;Fingerprint (rear-mounted), accelerometer, gyro, proximity, compass;;Li-Po 3000 mAh, non-removable;Pearl White, Midnight Black, Sapphire Blue, Gold;FRD-L19 FRD-L14, FRD-L04, FRD-AL00, FRD-TL00, FRD-AL10, FRD-L09, FRD-L02, FRD-L19, FRD-L14, FRD-DL00;About 200 EUR;Corning Gorilla Glass 3;Basemark OS II 2.0: 2099Basemark X: 16592;;;;;1.45 W/kg (head);;;
https://www.gsmarena.com/honor_5a-8149.php;https://fdn2.gsmarena.com/vv/bigpic/huawei-honor-5a-new.jpg;Honor 5A;Released 2016, June;140g, 9mm thickness;Android 5.1, EMUI 3.1;16GB storage, microSDXC;35;0.1%;1,154,143 hits;"5.0""";720x1280 pixels;2 GB RAM;MT6735P;2200 mAh Li-Ion;GSM 850 / 900 / 1800 / 1900 - SIM 1 & SIM 2;HSDPA 850 / 900 / 1900 / 2100;1, 3, 7, 8, 20;;HSPA 42.2/5.76 Mbps, LTE Cat4 150/50 Mbps;2016, June. Released 2016, June;Discontinued;144.2 x 72.5 x 9 mm (5.68 x 2.85 x 0.35 in);140 g (4.94 oz);;Dual SIM (Micro-SIM, dual stand-by);;IPS LCD;5.0 inches, 68.9 cm(~65.9% screen-to-body ratio);720 x 1280 pixels, 16:9 ratio (~294 ppi density);Android 5.1 (Lollipop), EMUI 3.1;Mediatek MT6735P (28 nm);Quad-core 1.0 GHz Cortex-A53;Mali-T720MP2;microSDXC (dedicated slot);16GB 2GB RAM;;13 MP, f/2.0, 28mm (wide), AF;Dual-LED flash, panorama, HDR;1080p@30fps;5 MP;LED flash;;;Wi-Fi 802.11 b/g/n, hotspot;4.0, A2DP;GPS;No;FM radio;microUSB 2.0;Accelerometer, proximity, compass;;Li-Ion 2200 mAh, removable;Black, White, Gold;CAM-AL00, CAM-TL00, CAM-TL00H;About 120 EUR;;;;;;;;;;
https://www.gsmarena.com/honor_5c-8074.php;https://fdn2.gsmarena.com/vv/bigpic/huawei-honor-5c-1.jpg;Honor 5c;Released 2016, May;156g, 8.3mm thickness;Android 6.0, up to 7.0, EMUI 4.1;16GB storage, microSDXC;172;0.4%;3,923,011 hits;"5.2""";1080x1920 pixels;2 GB RAM;Kirin 650;3000 mAh Li-Ion;GSM 850 / 900 / 1800 / 1900 - SIM 1 & SIM 2;HSDPA 900 / 2100 / TD-SCDMA - NEM-UL10;1, 3, 7, 8, 20 - EU model;;HSPA 42.2/5.76 Mbps, LTE Cat4 150/50 Mbps;2016, April. Released 2016, May;Discontinued;147.1 x 73.8 x 8.3 mm (5.79 x 2.91 x 0.33 in);156 g (5.50 oz);;Hybrid Dual SIM (Nano-SIM, dual stand-by);;IPS LCD;5.2 inches, 74.5 cm(~68.7% screen-to-body ratio);1080 x 1920 pixels, 16:9 ratio (~424 ppi density);Android 6.0 (Marshmallow), upgradable to 7.0 (Nougat), EMUI 4.1;Kirin 650 (16 nm);Octa-core (4x2.0 GHz Cortex-A53 & 4x1.7 GHz Cortex-A53);Mali-T830MP2;microSDXC (uses shared SIM slot);16GB 2GB RAM;;13 MP, f/2.0, AF;LED flash, panorama, HDR;1080p@30fps;8 MP, f/2.0;;;;Wi-Fi 802.11 b/g/n;4.1, A2DP, LE;GPS, GLONASS/ BDS (region dependent);No;FM radio;microUSB 2.0;Accelerometer, proximity, compass;;Li-Ion 3000 mAh, non-removable;Silver, Gray, Gold;NEM-UL10, NEM-TL00H, NEM-L21, NMO-L31, NMO-L22, NMO-L23, NMO-L01, NEM-L22, NEM-L51, NEM-AL10, NEM-TL00;About 170 EUR;;Basemark OS II 2.0: 1221Basemark X: 7735;;;;;1.56 W/kg (head)     1.24 W/kg (body);1.26 W/kg (head)     0.43 W/kg (body);;
https://www.gsmarena.com/honor_holly_2_plus-7882.php;https://fdn2.gsmarena.com/vv/bigpic/huawei-honor-holly2-plus.jpg;Honor Holly 2 Plus;Released 2016, February;160g, 9.7mm thickness;Android 5.1.1, EMUI 3.1;16GB storage, microSDXC;120;N/A;1,737,651 hits;"5.0""";720x1280 pixels;2 GB RAM;MT6735P;4000 mAh Li-Po;GSM 900 / 1800 / 1900 - SIM 1 & SIM 2;HSDPA 900 / 2100;1, 3, 38, 39, 40, 41;;HSPA 21.1/5.76 Mbps, LTE Cat4 150/50 Mbps;2016, January. Released 2016, February;Discontinued;143.1 x 71.8 x 9.7 mm (5.63 x 2.83 x 0.38 in);160 g (5.64 oz);;Dual SIM (Micro-SIM, dual stand-by);;IPS LCD;5.0 inches, 68.0 cm(~66.2% screen-to-body ratio);720 x 1280 pixels, 16:9 ratio (~296 ppi density);Android 5.1.1 (Lollipop), EMUI 3.1;Mediatek MT6735P (28 nm);Quad-core 1.3 GHz Cortex-A53;Mali-T720MP2;microSDXC (dedicated slot);16GB 2GB RAM;;13 MP, f/2.0, 28mm (wide), AF;LED flash, panorama, HDR;1080p@30fps;5 MP, f/2.2;;;;Wi-Fi 802.11 b/g/n, Wi-Fi Direct, hotspot;4.0, A2DP, LE;GPS, GLONASS;No;FM radio;microUSB 2.0;Accelerometer, proximity;;Li-Po 4000 mAh, non-removable;Gray, Gold, White;;About 140 EUR;;;;;;;;;Up to 720 h (3G);Up to 18 h
https://www.gsmarena.com/honor_5x-7590.php;https://fdn2.gsmarena.com/vv/bigpic/huawei-honor-5x.jpg;Honor 5X;Released 2015, November;158g, 8.2mm thickness;Android 5.1.1, up to 6.0.1, EMUI 4;16GB storage, microSDXC;395;0.8%;9,438,876 hits;"5.5""";1080x1920 pixels;2/3 GB RAM;Snapdragon 616;3000 mAh Li-Ion;GSM 850 / 900 / 1800 / 1900 - SIM 1 & SIM 2;HSDPA 900 / 2100;1, 3, 7, 8, 20;;HSPA 42.2/11.5 Mbps, LTE Cat4 150/50 Mbps;2015, October. Released 2015, November;Discontinued;151.3 x 76.3 x 8.2 mm (5.96 x 3.00 x 0.32 in);158 g (5.57 oz);Glass front, aluminum back, aluminum frame;Dual SIM (Micro-SIM/Nano-SIM, dual stand-by);;IPS LCD;5.5 inches, 83.4 cm(~72.2% screen-to-body ratio);1080 x 1920 pixels, 16:9 ratio (~401 ppi density);Android 5.1.1 (Lollipop), upgradable to 6.0.1 (Marshmallow), EMUI 4;Qualcomm MSM8939v2 Snapdragon 616 (28 nm);Octa-core (4x1.2 GHz Cortex-A53 & 4x1.5 GHz Cortex-A53);Adreno 405;microSDXC (dedicated slot);16GB 2GB RAM, 16GB 3GB RAM;eMMC 4.5;13 MP, f/2.0, 28mm (wide), AF;LED flash, panorama, HDR;1080p@30fps;5 MP, f/2.4, 22mm (wide);;;;Wi-Fi 802.11 b/g/n, Wi-Fi Direct, hotspot;4.1, A2DP;GPS, GLONASS;No;FM radio;microUSB 2.0;Fingerprint (rear-mounted), accelerometer, proximity, compass;;Li-Ion 3000 mAh, non-removable;White, Black, Gold;KII-L21, KII-L22, KII-L23, KIW-AL10, KIW-CL00, KIW-TL00, KIW-TL00H, KIW-UL00, KIW-L21, KIW-L22, KIW-L24, KII-L05;About 180 EUR;;Basemark OS II 2.0: 874Basemark X: 5009;;;;;;;;
https://www.gsmarena.com/honor_7i-7510.php;https://fdn2.gsmarena.com/vv/bigpic/huawei-honor-7i.jpg;Honor 7i;Released 2015, August;160g, 7.8mm thickness;Android 5.1.1, up to 6.0, EMUI 3.1;16GB/32GB storage, microSDXC;185;0.2%;1,696,687 hits;"5.2""";1080x1920 pixels;2/3 GB RAM;Snapdragon 616;3100 mAh Li-Po;GSM 850 / 900 / 1800 / 1900 - SIM 1 & SIM 2;HSDPA 850 / 900 / 1900 / 2100;1, 3, 38, 39, 40, 41;;HSPA, LTE;2015, August. Released 2015, August;Discontinued;141.6 x 71.2 x 7.8 mm (5.57 x 2.80 x 0.31 in);160 g (5.64 oz);;Hybrid Dual SIM (Nano-SIM, dual stand-by);;IPS LCD;5.2 inches, 74.5 cm(~73.9% screen-to-body ratio);1080 x 1920 pixels, 16:9 ratio (~424 ppi density);Android 5.1.1 (Lollipop), upgradable to 6.0 (Marshmallow), EMUI 3.1;Qualcomm MSM8939v2 Snapdragon 616 (28 nm);Octa-core (4x1.7 GHz Cortex-A53 & 4x1.2 GHz Cortex-A53);Adreno 405;microSDXC (uses shared SIM slot);16GB 2GB RAM, 32GB 3GB RAM (AL00);eMMC 4.5;13 MP, f/2.0, 28mm, AF;Dual-LED dual-tone flash, HDR, panorama;1080p@30fps;Manual flip-up main camera module;Dual-LED dual-tone flash, HDR, panorama;1080p@30fps;;Wi-Fi 802.11 b/g/n, hotspot;4.0, LE;GPS, GLONASS/ BDS (market dependant);Yes;FM radio;microUSB 2.0;Fingerprint (side-mounted), accelerometer, gyro, proximity, compass;;Li-Po 3100 mAh, non-removable;Black, White, Gold;ATH-AL00, ATH-CL00, ATH-TL00, ATH-TL00H, ATH-UL00, ATH-UL01;About 250 EUR;;;;;;;;;;
https://www.gsmarena.com/honor_7-7269.php;https://fdn2.gsmarena.com/vv/bigpic/huawei-honor-7r.jpg;Honor 7;Released 2015, July;157g, 8.5mm thickness;Android 5.0, up to 6.0, EMUI 3.1;16GB/32GB/64GB storage, microSDXC;460;0.7%;7,835,479 hits;"5.2""";1080x1920 pixels;3 GB RAM;Kirin 935;3100 mAh Li-Po;GSM 850 / 900 / 1800 / 1900 - SIM 1 & SIM 2 (dual-SIM model only);HSDPA 900 / 1900 / 2100 - Europe;1, 3, 7, 8, 20 - Europe;;HSPA 42.2/5.76 Mbps, LTE-A (2CA) Cat6 300/50 Mbps;2015, June. Released 2015, July;Discontinued;143.2 x 71.9 x 8.5 mm (5.64 x 2.83 x 0.33 in);157 g (5.54 oz);Glass front (Gorilla Glass 3), aluminum back, aluminum frame;Single SIM (Nano-SIM) or Hybrid Dual SIM (Nano-SIM, dual stand-by);;IPS-NEO LCD;5.2 inches, 74.5 cm(~72.4% screen-to-body ratio);1080 x 1920 pixels, 16:9 ratio (~424 ppi density);Android 5.0 (Lollipop), upgradable to 6.0 (Marshmallow), EMUI 3.1;Kirin 935 (28 nm);Octa-core (4x2.2 GHz Cortex-A53 & 4x1.5 GHz Cortex-A53);Mali-T628 MP4;microSDXC (uses shared SIM slot);16GB 3GB RAM, 32GB 3GB RAM, 64GB 3GB RAM;;"20 MP, f/2.0, 27mm (wide), 1/2.4"", PDAF";Dual-LED dual-tone flash, HDR, panorama;1080p@30fps, HDR;8 MP, f/2.4, 26mm (wide);LED flash;1080p@30fps;;Wi-Fi 802.11 a/b/g/n/ac, dual-band, Wi-Fi Direct, hotspot;4.1, A2DP, EDR, LE;GPS, GLONASS/ BDS (market dependant);No;Stereo FM radio;microUSB 2.0;Fingerprint (rear-mounted), accelerometer, gyro, proximity, compass;;Li-Po 3100 mAh, non-removable;Gray, Silver, Gold;PLK-L01, PLK-AL10, PLK-UL00, PLK-TL01H, PLK-TL00;About 220 EUR;Corning Gorilla Glass 3;;;;;;1.13 W/kg (head)     0.52 W/kg (body);;Up to 350 h (3G);Up to 8 h 20 min (3G)
